"index","Name","leftX","topY","rightX","bottomY","pageNo","lineNumber","RightMargin","LeftMargin","TopMargin","BottomMargin","RightMarginRelative","LeftMarginRelative","TopMarginRelative","BottomMarginRelative","PositionOnLine","PageHeight","PageWidth","LineSize","HasDate","level","block_num","par_num","line_num","word_num","VerticalPositionRelative","HorizontalPositionRelative","linewhitespace","TextPatterns","fileName","filePath","fileRefNum","TOP_index","TOP_Name","TOP_leftX","TOP_topY","TOP_rightX","TOP_bottomY","TOP_RightMargin","TOP_LeftMargin","TOP_TopMargin","TOP_BottomMargin","TOP_RightMarginRelative","TOP_LeftMarginRelative","TOP_TopMarginRelative","TOP_BottomMarginRelative","TOP_PositionOnLine","TOP_PageHeight","TOP_PageWidth","TOP_LineSize","TOP_HasDate","TOP_VerticalPositionRelative","TOP_HorizontalPositionRelative","TOP_linewhitespace","BOTTOM_Name","BOTTOM_index","BOTTOM_leftX","BOTTOM_topY","BOTTOM_rightX","BOTTOM_bottomY","BOTTOM_RightMargin","BOTTOM_LeftMargin","BOTTOM_TopMargin","BOTTOM_BottomMargin","BOTTOM_RightMarginRelative","BOTTOM_LeftMarginRelative","BOTTOM_TopMarginRelative","BOTTOM_BottomMarginRelative","BOTTOM_PositionOnLine","BOTTOM_PageHeight","BOTTOM_PageWidth","BOTTOM_LineSize","BOTTOM_HasDate","BOTTOM_VerticalPositionRelative","BOTTOM_HorizontalPositionRelative","BOTTOM_linewhitespace","LEFT_Name","LEFT_index","LEFT_leftX","LEFT_topY","LEFT_rightX","LEFT_bottomY","LEFT_RightMargin","LEFT_LeftMargin","LEFT_TopMargin","LEFT_BottomMargin","LEFT_RightMarginRelative","LEFT_LeftMarginRelative","LEFT_TopMarginRelative","LEFT_BottomMarginRelative","LEFT_PositionOnLine","LEFT_PageHeight","LEFT_PageWidth","LEFT_LineSize","LEFT_HasDate","LEFT_VerticalPositionRelative","LEFT_HorizontalPositionRelative","LEFT_linewhitespace","RIGHT_Name","RIGHT_index","RIGHT_leftX","RIGHT_topY","RIGHT_rightX","RIGHT_bottomY","RIGHT_RightMargin","RIGHT_LeftMargin","RIGHT_TopMargin","RIGHT_BottomMargin","RIGHT_RightMarginRelative","RIGHT_LeftMarginRelative","RIGHT_TopMarginRelative","RIGHT_BottomMarginRelative","RIGHT_PositionOnLine","RIGHT_PageHeight","RIGHT_PageWidth","RIGHT_LineSize","RIGHT_HasDate","RIGHT_VerticalPositionRelative","RIGHT_HorizontalPositionRelative","RIGHT_linewhitespace"
231,"GOODS",1835.5064935064936,2315,1922,2343,1,33,"0.7750","0.7401","0.6599","0.6679","","0.0070","0.0582","","0.9375","3508","2480",16,0,,,,,,"","","0.4815","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",200,"INTEGRATED",1853.9482758620688,2073,2020.4137931034481,2111,"0.8147","0.7476","0.5909","0.6018","0.0067","0.6444",,"","0.8667","3508","2480",15,0,,"0.9897","0.3153",,,,,,,,,,,,,,"",,,,,,,,,"HAND",230,1749.0129870129863,2315,1818.2077922077915,2343,"0.7331","0.7052","0.6599","0.6679","0.0070","0.0070","0.0582","","0.8750","3508","2480",16,0,"","0.5000","0.4815",,,,,,,,,,,"",,,,,,,,,,,
232,"SHIPPING",159,2393,294.4666666666667,2422,1,34,"0.1187","0.0641","0.6822","0.6904","0.0068","","0.0131","0.0587","0.0000","3508","2480",2,0,,,,,,"0.1825","","0.9112","XXXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",217,"Use",221.57142857142858,2310,270,2347,"0.1089","0.0893","0.6585","0.6690","0.0065","0.0065","0.0251","0.0131","0.0625","3508","2480",16,0,"0.6567","0.5000","0.4815","Container",248,158,2628,290,2662,"0.1169","0.0637","0.7491","0.7588","0.0173","","0.0587","0.0231","0.0000","3508","2480",2,0,"0.7178","","0.9089",,,,,,,,,,,,"",,,,,,,,,,,"MARKS",233,311.40000000000003,2393,396.06666666666666,2422,"0.1597","0.1256","0.6822","0.6904","","0.0068","0.0368","0.0579","0.5000","3508","2480",2,0,"0.3886","","0.9112"
233,"MARKS",311.40000000000003,2393,396.06666666666666,2422,1,34,"0.1597","0.1256","0.6822","0.6904","","0.0068","0.0368","0.0579","0.5000","3508","2480",2,0,,,,,,"0.3886","","0.9112","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",213,"PAYMNET",247.30434782608694,2236,368.1304347826087,2264,"0.1484","0.0997","0.6374","0.6454","0.0070","0.0070","0.0356","0.0131","0.2500","3508","2480",4,0,"0.7310","0.5000","0.8608","Details",249,333,2625,427,2664,"0.1722","0.1343","0.7483","0.7594","","0.0173","0.0579","0.0453","0.5000","3508","2480",2,0,"0.5608","","0.9089","SHIPPING",232,159,2393,294.4666666666667,2422,"0.1187","0.0641","0.6822","0.6904","0.0068","","0.0131","0.0587","0.0000","3508","2480",2,0,"0.1825","","0.9112",,,,,,,,,,,"",,,,,,,,,,,
234,"[GOODS",589,2471,690.6666666666666,2503,1,35,"0.2785","0.2375","0.7044","0.7135","0.0068","","0.1371","0.0137","0.0000","3508","2480",10,0,,,,,,"0.9093","","0.7062","?XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",183,"zero",595.375,1958,654.875,1990,"0.2641","0.2401","0.5582","0.5673","0.0060","0.0060","0.0026","0.0237","0.4286","3508","2480",7,0,"0.0978","0.5000","0.8325","[IDENTIFICATION",245,588,2551,823.2857142857142,2583,"0.3320","0.2371","0.7272","0.7363","0.0063","","0.0137","0.1591","0.0000","3508","2480",3,0,"0.0792","","0.7976",,,,,,,,,,,,"",,,,,,,,,,,"SENT",235,707.6111111111111,2471,775.3888888888889,2503,"0.3127","0.2853","0.7044","0.7135","0.2460","0.0068","0.0365","0.0137","0.1000","3508","2480",10,0,"0.7273","0.0270","0.7062"
235,"SENT",707.6111111111111,2471,775.3888888888889,2503,1,35,"0.3127","0.2853","0.7044","0.7135","0.2460","0.0068","0.0365","0.0137","0.1000","3508","2480",10,0,,,,,,"0.7273","0.0270","0.7062","XXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",220,"GENERIC",711.0909090909091,2315,832.1818181818182,2343,"0.3356","0.2867","0.6599","0.6679","0.4046","0.2039","0.0582","0.0365","0.2500","3508","2480",16,0,"0.6145","0.3351","0.4815","[IDENTIFICATION",245,588,2551,823.2857142857142,2583,"0.3320","0.2371","0.7272","0.7363","0.0063","","0.0137","0.1591","0.0000","3508","2480",3,0,"0.0792","","0.7976","[GOODS",234,589,2471,690.6666666666666,2503,"0.2785","0.2375","0.7044","0.7135","0.0068","","0.1371","0.0137","0.0000","3508","2480",10,0,"0.9093","","0.7062","RETURN]",244,1385.388888888889,2471,1504,2503,"0.6065","0.5586","0.7044","0.7135","","0.0205","0.0365","","0.9000","3508","2480",10,0,"","","0.7062"
236,"ON",792.3333333333334,2471,826.2222222222223,2503,1,35,"0.3332","0.3195","0.7044","0.7135","0.0068","0.0068","0.0365","0.0137","0.2000","3508","2480",10,0,,,,,,"0.7273","0.5000","0.7062","XX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",220,"GENERIC",711.0909090909091,2315,832.1818181818182,2343,"0.3356","0.2867","0.6599","0.6679","0.4046","0.2039","0.0582","0.0365","0.2500","3508","2480",16,0,"0.6145","0.3351","0.4815","[IDENTIFICATION",245,588,2551,823.2857142857142,2583,"0.3320","0.2371","0.7272","0.7363","0.0063","","0.0137","0.1591","0.0000","3508","2480",3,0,"0.0792","","0.7976","SENT",235,707.6111111111111,2471,775.3888888888889,2503,"0.3127","0.2853","0.7044","0.7135","0.2460","0.0068","0.0365","0.0137","0.1000","3508","2480",10,0,"0.7273","0.0270","0.7062","FREE",237,843.1666666666667,2471,910.9444444444446,2503,"0.3673","0.3400","0.7044","0.7135","0.1913","0.0615","0.1026","0.0137","0.3000","3508","2480",10,0,"0.8824","0.2432","0.7062"
237,"FREE",843.1666666666667,2471,910.9444444444446,2503,1,35,"0.3673","0.3400","0.7044","0.7135","0.1913","0.0615","0.1026","0.0137","0.3000","3508","2480",10,0,,,,,,"0.8824","0.2432","0.7062","XXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",193,"Application",721.9827586206895,2073,905.0948275862067,2111,"0.3650","0.2911","0.5909","0.6018","0.0067","0.0067","0.0237","0.0582","0.4000","3508","2480",15,0,"0.2892","0.5000","0.3153","MARKS",246,838.9714285714285,2551,917.4,2583,"0.3699","0.3383","0.7272","0.7363","0.0126","0.0063","0.0137","0.0465","0.3333","3508","2480",3,0,"0.2275","0.3333","0.7976","[GOODS",234,589,2471,690.6666666666666,2503,"0.2785","0.2375","0.7044","0.7135","0.0068","","0.1371","0.0137","0.0000","3508","2480",10,0,"0.9093","","0.7062","RETURN]",244,1385.388888888889,2471,1504,2503,"0.6065","0.5586","0.7044","0.7135","","0.0205","0.0365","","0.9000","3508","2480",10,0,"","","0.7062"
238,"OF",927.888888888889,2471,961.7777777777779,2503,1,35,"0.3878","0.3741","0.7044","0.7135","0.0068","0.0068","0.1026","","0.4000","3508","2480",10,0,,,,,,"","0.5000","0.7062","XX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",194,"Reference",921.7413793103447,2073,1071.560344827586,2111,"0.4321","0.3717","0.5909","0.6018","0.0067","0.0067","0.1254","0.0582","0.4667","3508","2480",15,0,"0.6832","0.5000","0.3153",,,,,,,,,,,,,,"",,,,,,,,,"FREE",237,843.1666666666667,2471,910.9444444444446,2503,"0.3673","0.3400","0.7044","0.7135","0.1913","0.0615","0.1026","0.0137","0.3000","3508","2480",10,0,"0.8824","0.2432","0.7062","COST",239,978.7222222222224,2471,1046.5000000000002,2503,"0.4220","0.3946","0.7044","0.7135","0.0068","0.1162","0.0365","0.1819","0.5000","3508","2480",10,0,"0.1671","0.9444","0.7062"
239,"COST",978.7222222222224,2471,1046.5000000000002,2503,1,35,"0.4220","0.3946","0.7044","0.7135","0.0068","0.1162","0.0365","0.1819","0.5000","3508","2480",10,0,,,,,,"0.1671","0.9444","0.7062","XXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",223,"REPAIR",953.2727272727274,2315,1057.064935064935,2343,"0.4262","0.3844","0.6599","0.6679","0.3139","0.0070","0.0582","0.0365","0.4375","3508","2480",16,0,"0.6145","0.0217","0.4815","described",272,947.6962025316459,3141,1061.2784810126586,3174,"0.4279","0.3821","0.8954","0.9048","0.0153","0.0051","0.1819","","0.8571","3508","2480",14,0,"","0.2500","0.6743","[GOODS",234,589,2471,690.6666666666666,2503,"0.2785","0.2375","0.7044","0.7135","0.0068","","0.1371","0.0137","0.0000","3508","2480",10,0,"0.9093","","0.7062","BASIS",240,1063.4444444444446,2471,1148.1666666666667,2503,"0.4630","0.4288","0.7044","0.7135","0.0068","0.0068","0.1026","0.1819","0.6000","3508","2480",10,0,"0.3607","0.5000","0.7062"
240,"BASIS",1063.4444444444446,2471,1148.1666666666667,2503,1,35,"0.4630","0.4288","0.7044","0.7135","0.0068","0.0068","0.1026","0.1819","0.6000","3508","2480",10,0,,,,,,"0.3607","0.5000","0.7062","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",195,"Number",1088.206896551724,2073,1188.0862068965516,2111,"0.4791","0.4388","0.5909","0.6018","0.3423","0.0067","0.0562","0.0582","0.5333","3508","2480",15,0,"0.4913","0.0192","0.3153","all",274,1099.139240506329,3141,1137,3174,"0.4585","0.4432","0.8954","0.9048","","0.0153","0.1819","","0.9286","3508","2480",14,0,"","","0.6743","COST",239,978.7222222222224,2471,1046.5000000000002,2503,"0.4220","0.3946","0.7044","0.7135","0.0068","0.1162","0.0365","0.1819","0.5000","3508","2480",10,0,"0.1671","0.9444","0.7062","FOR",241,1165.111111111111,2471,1215.9444444444443,2503,"0.4903","0.4698","0.7044","0.7135","0.0068","0.0068","0.0365","","0.7000","3508","2480",10,0,"","0.5000","0.7062"
241,"FOR",1165.111111111111,2471,1215.9444444444443,2503,1,35,"0.4903","0.4698","0.7044","0.7135","0.0068","0.0068","0.0365","","0.7000","3508","2480",10,0,,,,,,"","0.5000","0.7062","XXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",225,"REFURBISHING",1126.25974025974,2315,1333.8441558441557,2343,"0.5378","0.4541","0.6599","0.6679","0.2023","0.3713","0.1251","0.0365","0.5625","3508","2480",16,0,"0.7743","0.6473","0.4815",,,,,,,,,,,,,,"",,,,,,,,,"BASIS",240,1063.4444444444446,2471,1148.1666666666667,2503,"0.4630","0.4288","0.7044","0.7135","0.0068","0.0068","0.1026","0.1819","0.6000","3508","2480",10,0,"0.3607","0.5000","0.7062","REPAIR",242,1232.8888888888887,2471,1334.5555555555554,2503,"0.5381","0.4971","0.7044","0.7135","0.0205","0.0068","0.0365","","0.8000","3508","2480",10,0,"","0.2500","0.7062"
242,"REPAIR",1232.8888888888887,2471,1334.5555555555554,2503,1,35,"0.5381","0.4971","0.7044","0.7135","0.0205","0.0068","0.0365","","0.8000","3508","2480",10,0,,,,,,"","0.2500","0.7062","XXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",225,"REFURBISHING",1126.25974025974,2315,1333.8441558441557,2343,"0.5378","0.4541","0.6599","0.6679","0.2023","0.3713","0.1251","0.0365","0.5625","3508","2480",16,0,"0.7743","0.6473","0.4815",,,,,,,,,,,,,,"",,,,,,,,,"FOR",241,1165.111111111111,2471,1215.9444444444443,2503,"0.4903","0.4698","0.7044","0.7135","0.0068","0.0068","0.0365","","0.7000","3508","2480",10,0,"","0.5000","0.7062","RETURN]",244,1385.388888888889,2471,1504,2503,"0.6065","0.5586","0.7044","0.7135","","0.0205","0.0365","","0.9000","3508","2480",10,0,"","","0.7062"
244,"RETURN]",1385.388888888889,2471,1504,2503,1,35,"0.6065","0.5586","0.7044","0.7135","","0.0205","0.0365","","0.9000","3508","2480",10,0,,,,,,"","","0.7062","XXXXXX?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",227,"DEFECTIVE",1403.0389610389607,2315,1558.7272727272723,2343,"0.6285","0.5657","0.6599","0.6679","0.1116","0.4829",,"0.0365","0.6875","3508","2480",16,0,,"0.8123","0.4815",,,,,,,,,,,,,,"",,,,,,,,,"REPAIR",242,1232.8888888888887,2471,1334.5555555555554,2503,"0.5381","0.4971","0.7044","0.7135","0.0205","0.0068","0.0365","","0.8000","3508","2480",10,0,"","0.2500","0.7062",,,,,,,,,,,"",,,,,,,,,,,
245,"[IDENTIFICATION",588,2551,823.2857142857142,2583,1,36,"0.3320","0.2371","0.7272","0.7363","0.0063","","0.0137","0.1591","0.0000","3508","2480",3,0,,,,,,"0.0792","","0.7976","?XXXXXXXXXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",234,"[GOODS",589,2471,690.6666666666666,2503,"0.2785","0.2375","0.7044","0.7135","0.0068","","0.1371","0.0137","0.0000","3508","2480",10,0,"0.9093","","0.7062","the",267,619.5696202531647,3141,657.4303797468356,3174,"0.2651","0.2498","0.8954","0.9048","0.0051","0.0051","0.1591","","0.5000","3508","2480",14,0,"","0.5000","0.6743",,,,,,,,,,,,"",,,,,,,,,,,"MARKS",246,838.9714285714285,2551,917.4,2583,"0.3699","0.3383","0.7272","0.7363","0.0126","0.0063","0.0137","0.0465","0.3333","3508","2480",3,0,"0.2275","0.3333","0.7976"
246,"MARKS",838.9714285714285,2551,917.4,2583,1,36,"0.3699","0.3383","0.7272","0.7363","0.0126","0.0063","0.0137","0.0465","0.3333","3508","2480",3,0,,,,,,"0.2275","0.3333","0.7976","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",237,"FREE",843.1666666666667,2471,910.9444444444446,2503,"0.3673","0.3400","0.7044","0.7135","0.1913","0.0615","0.1026","0.0137","0.3000","3508","2480",10,0,"0.8824","0.2432","0.7062","EUR",253,864.875,2746,917,2780,"0.3698","0.3487","0.7828","0.7925","","0.2663","0.0465","0.1029","0.7500","3508","2480",4,0,"0.3111","","0.8999","[IDENTIFICATION",245,588,2551,823.2857142857142,2583,"0.3320","0.2371","0.7272","0.7363","0.0063","","0.0137","0.1591","0.0000","3508","2480",3,0,"0.0792","","0.7976","GDJ-2025-01]",247,948.7714285714286,2551,1137,2583,"0.4585","0.3826","0.7272","0.7363","","0.0126","0.0137","0.1591","0.6667","3508","2480",3,0,"0.0792","","0.7976"
247,"GDJ-2025-01]",948.7714285714286,2551,1137,2583,1,36,"0.4585","0.3826","0.7272","0.7363","","0.0126","0.0137","0.1591","0.6667","3508","2480",3,0,,,,,,"0.0792","","0.7976","XXX?0000?00?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",239,"COST",978.7222222222224,2471,1046.5000000000002,2503,"0.4220","0.3946","0.7044","0.7135","0.0068","0.1162","0.0365","0.1819","0.5000","3508","2480",10,0,"0.1671","0.9444","0.7062","described",272,947.6962025316459,3141,1061.2784810126586,3174,"0.4279","0.3821","0.8954","0.9048","0.0153","0.0051","0.1819","","0.8571","3508","2480",14,0,"","0.2500","0.6743","MARKS",246,838.9714285714285,2551,917.4,2583,"0.3699","0.3383","0.7272","0.7363","0.0126","0.0063","0.0137","0.0465","0.3333","3508","2480",3,0,"0.2275","0.3333","0.7976",,,,,,,,,,,"",,,,,,,,,,,
248,"Container",158,2628,290,2662,1,37,"0.1169","0.0637","0.7491","0.7588","0.0173","","0.0587","0.0231","0.0000","3508","2480",2,0,,,,,,"0.7178","","0.9089","Xxxxxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",232,"SHIPPING",159,2393,294.4666666666667,2422,"0.1187","0.0641","0.6822","0.6904","0.0068","","0.0131","0.0587","0.0000","3508","2480",2,0,"0.1825","","0.9112","Value",251,220.27272727272725,2743,299.3636363636364,2780,"0.1207","0.0888","0.7819","0.7925","0.2280","0.0064","0.0231","0.0904","0.2500","3508","2480",4,0,"0.2035","0.0272","0.8999",,,,,,,,,,,,"",,,,,,,,,,,"Details",249,333,2625,427,2664,"0.1722","0.1343","0.7483","0.7594","","0.0173","0.0579","0.0453","0.5000","3508","2480",2,0,"0.5608","","0.9089"
249,"Details",333,2625,427,2664,1,37,"0.1722","0.1343","0.7483","0.7594","","0.0173","0.0579","0.0453","0.5000","3508","2480",2,0,,,,,,"0.5608","","0.9089","Xxxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",233,"MARKS",311.40000000000003,2393,396.06666666666666,2422,"0.1597","0.1256","0.6822","0.6904","","0.0068","0.0368","0.0579","0.5000","3508","2480",2,0,"0.3886","","0.9112","Pkgs",257,329.29411764705884,2823,382,2860,"0.1540","0.1328","0.8047","0.8153","0.1472","0.0425","0.0453","0.0801","0.6000","3508","2480",5,0,"0.3614","0.2241","0.9188","Container",248,158,2628,290,2662,"0.1169","0.0637","0.7491","0.7588","0.0173","","0.0587","0.0231","0.0000","3508","2480",2,0,"0.7178","","0.9089",,,,,,,,,,,"",,,,,,,,,,,
250,"FOB",157,2743,204.45454545454544,2780,1,38,"0.0824","0.0633","0.7819","0.7925","0.0064","","0.0231","0.0123","0.0000","3508","2480",4,0,,,,,,"0.6532","","0.8999","XXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",248,"Container",158,2628,290,2662,"0.1169","0.0637","0.7491","0.7588","0.0173","","0.0587","0.0231","0.0000","3508","2480",2,0,"0.7178","","0.9089","Total",254,158,2823,223.88235294117646,2860,"0.0903","0.0637","0.8047","0.8153","0.0425","","0.0123","0.0676","0.0000","3508","2480",5,0,"0.1536","","0.9188",,,,,,,,,,,,"",,,,,,,,,,,"Value",251,220.27272727272725,2743,299.3636363636364,2780,"0.1207","0.0888","0.7819","0.7925","0.2280","0.0064","0.0231","0.0904","0.2500","3508","2480",4,0,"0.2035","0.0272","0.8999"
251,"Value",220.27272727272725,2743,299.3636363636364,2780,1,38,"0.1207","0.0888","0.7819","0.7925","0.2280","0.0064","0.0231","0.0904","0.2500","3508","2480",4,0,,,,,,"0.2035","0.0272","0.8999","Xxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",248,"Container",158,2628,290,2662,"0.1169","0.0637","0.7491","0.7588","0.0173","","0.0587","0.0231","0.0000","3508","2480",2,0,"0.7178","","0.9089","Declaration",259,136,3097,281.75,3134,"0.1136","0.0548","0.8828","0.8934","","","0.0676","0.0137","0.0000","3508","2480",1,0,"0.8316","","0.9412","FOB",250,157,2743,204.45454545454544,2780,"0.0824","0.0633","0.7819","0.7925","0.0064","","0.0231","0.0123","0.0000","3508","2480",4,0,"0.6532","","0.8999","EUR",253,864.875,2746,917,2780,"0.3698","0.3487","0.7828","0.7925","","0.2663","0.0465","0.1029","0.7500","3508","2480",4,0,"0.3111","","0.8999"
252,"0.00",778,2746,847.5,2780,1,38,"0.3417","0.3137","0.7828","0.7925","0.0070","0.1930","0.0465","0.1029","0.5000","3508","2480",4,0,,,,,,"0.3111","0.9650","0.8999","0?00","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",245,"[IDENTIFICATION",588,2551,823.2857142857142,2583,"0.3320","0.2371","0.7272","0.7363","0.0063","","0.0137","0.1591","0.0000","3508","2480",3,0,"0.0792","","0.7976","price",269,758.3924050632913,3141,821.4936708860762,3174,"0.3312","0.3058","0.8954","0.9048","0.1120","0.0051","0.1591","","0.6429","3508","2480",14,0,"","0.0435","0.6743","Value",251,220.27272727272725,2743,299.3636363636364,2780,"0.1207","0.0888","0.7819","0.7925","0.2280","0.0064","0.0231","0.0904","0.2500","3508","2480",4,0,"0.2035","0.0272","0.8999","EUR",253,864.875,2746,917,2780,"0.3698","0.3487","0.7828","0.7925","","0.2663","0.0465","0.1029","0.7500","3508","2480",4,0,"0.3111","","0.8999"
253,"EUR",864.875,2746,917,2780,1,38,"0.3698","0.3487","0.7828","0.7925","","0.2663","0.0465","0.1029","0.7500","3508","2480",4,0,,,,,,"0.3111","","0.8999","XXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",246,"MARKS",838.9714285714285,2551,917.4,2583,"0.3699","0.3383","0.7272","0.7363","0.0126","0.0063","0.0137","0.0465","0.3333","3508","2480",3,0,"0.2275","0.3333","0.7976","goods",271,871.9746835443041,3141,935.0759493670889,3174,"0.3770","0.3516","0.8954","0.9048","0.0051","0.2290","0.1029","","0.7857","3508","2480",14,0,"","0.9783","0.6743","FOB",250,157,2743,204.45454545454544,2780,"0.0824","0.0633","0.7819","0.7925","0.0064","","0.0231","0.0123","0.0000","3508","2480",4,0,"0.6532","","0.8999",,,,,,,,,,,"",,,,,,,,,,,
254,"Total",158,2823,223.88235294117646,2860,1,39,"0.0903","0.0637","0.8047","0.8153","0.0425","","0.0123","0.0676","0.0000","3508","2480",5,0,,,,,,"0.1536","","0.9188","Xxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",250,"FOB",157,2743,204.45454545454544,2780,"0.0824","0.0633","0.7819","0.7925","0.0064","","0.0231","0.0123","0.0000","3508","2480",4,0,"0.6532","","0.8999","Declaration",259,136,3097,281.75,3134,"0.1136","0.0548","0.8828","0.8934","","","0.0676","0.0137","0.0000","3508","2480",1,0,"0.8316","","0.9412",,,,,,,,,,,,"",,,,,,,,,,,"Pkgs",257,329.29411764705884,2823,382,2860,"0.1540","0.1328","0.8047","0.8153","0.1472","0.0425","0.0453","0.0801","0.6000","3508","2480",5,0,"0.3614","0.2241","0.9188"
