"index","Name","leftX","topY","rightX","bottomY","pageNo","lineNumber","RightMargin","LeftMargin","TopMargin","BottomMargin","RightMarginRelative","LeftMarginRelative","TopMarginRelative","BottomMarginRelative","PositionOnLine","PageHeight","PageWidth","LineSize","HasDate","level","block_num","par_num","line_num","word_num","VerticalPositionRelative","HorizontalPositionRelative","linewhitespace","TextPatterns","fileName","filePath","fileRefNum","TOP_index","TOP_Name","TOP_leftX","TOP_topY","TOP_rightX","TOP_bottomY","TOP_RightMargin","TOP_LeftMargin","TOP_TopMargin","TOP_BottomMargin","TOP_RightMarginRelative","TOP_LeftMarginRelative","TOP_TopMarginRelative","TOP_BottomMarginRelative","TOP_PositionOnLine","TOP_PageHeight","TOP_PageWidth","TOP_LineSize","TOP_HasDate","TOP_VerticalPositionRelative","TOP_HorizontalPositionRelative","TOP_linewhitespace","BOTTOM_Name","BOTTOM_index","BOTTOM_leftX","BOTTOM_topY","BOTTOM_rightX","BOTTOM_bottomY","BOTTOM_RightMargin","BOTTOM_LeftMargin","BOTTOM_TopMargin","BOTTOM_BottomMargin","BOTTOM_RightMarginRelative","BOTTOM_LeftMarginRelative","BOTTOM_TopMarginRelative","BOTTOM_BottomMarginRelative","BOTTOM_PositionOnLine","BOTTOM_PageHeight","BOTTOM_PageWidth","BOTTOM_LineSize","BOTTOM_HasDate","BOTTOM_VerticalPositionRelative","BOTTOM_HorizontalPositionRelative","BOTTOM_linewhitespace","LEFT_Name","LEFT_index","LEFT_leftX","LEFT_topY","LEFT_rightX","LEFT_bottomY","LEFT_RightMargin","LEFT_LeftMargin","LEFT_TopMargin","LEFT_BottomMargin","LEFT_RightMarginRelative","LEFT_LeftMarginRelative","LEFT_TopMarginRelative","LEFT_BottomMarginRelative","LEFT_PositionOnLine","LEFT_PageHeight","LEFT_PageWidth","LEFT_LineSize","LEFT_HasDate","LEFT_VerticalPositionRelative","LEFT_HorizontalPositionRelative","LEFT_linewhitespace","RIGHT_Name","RIGHT_index","RIGHT_leftX","RIGHT_topY","RIGHT_rightX","RIGHT_bottomY","RIGHT_RightMargin","RIGHT_LeftMargin","RIGHT_TopMargin","RIGHT_BottomMargin","RIGHT_RightMarginRelative","RIGHT_LeftMarginRelative","RIGHT_TopMarginRelative","RIGHT_BottomMarginRelative","RIGHT_PositionOnLine","RIGHT_PageHeight","RIGHT_PageWidth","RIGHT_LineSize","RIGHT_HasDate","RIGHT_VerticalPositionRelative","RIGHT_HorizontalPositionRelative","RIGHT_linewhitespace"
72,"CENTRALE",1413,933,1543,961,2,10,"0.6222","0.5698","0.2660","0.2739","0.1101","0.0066","0.0020","0.0926","0.7857","3508","2480",14,0,,,,,,"0.0211","0.0562","0.5389","XXXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",55,"S.A.",1450.5714285714287,894,1511,926,"0.6093","0.5849","0.2548","0.2640","0.2205","0.0061","0.0915","0.0020","0.5000","3508","2480",10,0,"0.9787","0.0269","0.6514","Net",99,1463,1286,1503.909090909091,1324,"0.6064","0.5899","0.3666","0.3774","0.0055","0.1298","0.0926","0.0000","0.5385","3508","2480",13,0,"1.0000","0.9594","0.6117","ALLEE",71,1315.5,933,1396.75,961,"0.5632","0.5304","0.2660","0.2739","0.0066","0.3943","0.0924","0.0037","0.7143","3508","2480",14,0,"0.9614","0.9837","0.5389","1000Q1X11000197",73,1816,936,2063,964,"0.8319","0.7323","0.2668","0.2748","0.0415","0.1101","0.0040","0.0140","0.8571","3508","2480",14,0,"0.2222","0.7261","0.5389"
73,"1000Q1X11000197",1816,936,2063,964,2,10,"0.8319","0.7323","0.2668","0.2748","0.0415","0.1101","0.0040","0.0140","0.8571","3508","2480",14,0,,,,,,"0.2222","0.7261","0.5389","0000X0X00000000","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",57,"Invoice",1868.1818181818182,894,1963,922,"0.7915","0.7533","0.2548","0.2628","0.0382","0.6336",,"","0.7000","3508","2480",10,0,,"0.9431","0.6514","Order",86,1922.2,1013,1989.2,1046,"0.8021","0.7751","0.2888","0.2982","0.0378","0.0054","0.0259","0.0687","0.6250","3508","2480",8,0,"0.2741","0.1250","0.6643","CENTRALE",72,1413,933,1543,961,"0.6222","0.5698","0.2660","0.2739","0.1101","0.0066","0.0020","0.0926","0.7857","3508","2480",14,0,"0.0211","0.0562","0.5389","04/03/2025",74,2166,933,2315,967,"0.9335","0.8734","0.2660","0.2757","","0.7372",,"0.0909","0.9286","3508","2480",14,1,,"","0.5389"
74,"04/03/2025",2166,933,2315,967,2,10,"0.9335","0.8734","0.2660","0.2757","","0.7372",,"0.0909","0.9286","3508","2480",14,1,,,,,,,"","0.5389","00?00?0000","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"Amount",104,2219,1286,2325,1321,"0.9375","0.8948","0.3666","0.3766","","0.0577",,"0.0009","0.9231","3508","2480",13,0,,"","0.6117","JUMET",63,256.5,932,337.75,964,"0.1362","0.1034","0.2657","0.2748","0.4336","0.0066","0.0698","0.0017","0.1429","3508","2480",14,0,"0.9761","0.0149","0.5389",,,,,,,,,,,"",,,,,,,,,,,
75,"BE-6040",159,970,272.52173913043475,1006,2,11,"0.1099","0.0641","0.2765","0.2868","0.0065","","0.0125","0.0017","0.0000","3508","2480",6,0,,,,,,"0.8800","","0.7254","XX?0000","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",50,"Consignee",161,894,296.8181818181818,926,"0.1197","0.0649","0.2548","0.2640","0.0183","","0.0368","0.0245","0.0000","3508","2480",10,0,"0.6000","","0.6514","CHARLEROI",81,161,1012,323.52941176470586,1044,"0.1305","0.0649","0.2885","0.2976","0.0073","","0.0245","0.0353","0.0000","3508","2480",8,0,"0.4095","","0.6643",,,,,,,,,,,,"",,,,,,,,,,,"JUMET",76,288.73913043478257,970,369.8260869565217,1006,"0.1491","0.1164","0.2765","0.2868","0.0065","0.0065","0.0017","0.0462","0.1667","3508","2480",6,0,"0.0357","0.5000","0.7254"
76,"JUMET",288.73913043478257,970,369.8260869565217,1006,2,11,"0.1491","0.1164","0.2765","0.2868","0.0065","0.0065","0.0017","0.0462","0.1667","3508","2480",6,0,,,,,,"0.0357","0.5000","0.7254","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",63,"JUMET",256.5,932,337.75,964,"0.1362","0.1034","0.2657","0.2748","0.4336","0.0066","0.0698","0.0017","0.1429","3508","2480",14,0,"0.9761","0.0149","0.5389","Person",91,275.42857142857144,1168,362,1203,"0.1460","0.1111","0.3330","0.3429","","0.0058","0.0353","0.0576","0.5000","3508","2480",2,0,"0.3804","","0.9244","BE-6040",75,159,970,272.52173913043475,1006,"0.1099","0.0641","0.2765","0.2868","0.0065","","0.0125","0.0017","0.0000","3508","2480",6,0,"0.8800","","0.7254","(BELGIUM)",77,386.0434782608696,970,532,1006,"0.2145","0.1557","0.2765","0.2868","0.3157","0.0065","0.0017","0.0017","0.3333","3508","2480",6,0,"0.5000","0.0203","0.7254"
77,"(BELGIUM)",386.0434782608696,970,532,1006,2,11,"0.2145","0.1557","0.2765","0.2868","0.3157","0.0065","0.0017","0.0017","0.3333","3508","2480",6,0,,,,,,"0.5000","0.0203","0.7254","?XXXXXXX?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",65,"ALLEE",386.5,932,467.75,964,"0.1886","0.1558","0.2657","0.2748","0.0066","0.0197","0.0698","0.0017","0.2857","3508","2480",14,0,"0.9761","0.7500","0.5389","BELGIUM",82,341.5882352941176,1012,468,1044,"0.1887","0.1377","0.2885","0.2976","0.2500","0.0073","0.0017","0.1029","0.1250","3508","2480",8,0,"0.0163","0.0283","0.6643","JUMET",76,288.73913043478257,970,369.8260869565217,1006,"0.1491","0.1164","0.2765","0.2868","0.0065","0.0065","0.0017","0.0462","0.1667","3508","2480",6,0,"0.0357","0.5000","0.7254","(BELGIUM)",80,1315.0434782608695,974,1461,1006,"0.5891","0.5303","0.2777","0.2868","","0.0065","0.0037","0.0017","0.8333","3508","2480",6,0,"0.6842","","0.7254"
78,"BE-6040",1088,974,1201.5217391304348,1006,2,11,"0.4845","0.4387","0.2777","0.2868","0.0065","0.2242","0.0137","0.0017","0.5000","3508","2480",6,0,,,,,,"0.8889","0.9717","0.7254","XX?0000","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",53,"Buyer/Applicant",1088,894,1314.607142857143,926,"0.5301","0.4387","0.2548","0.2640","0.0183","0.2399","0.0254","0.0020","0.3000","3508","2480",10,0,"0.9271","0.9292","0.6514","CHARLEROI",83,1088,1012,1250.5294117647059,1044,"0.5042","0.4387","0.2885","0.2976","0.0073","0.2500","0.0245","","0.2500","3508","2480",8,0,"","0.9717","0.6643","(BELGIUM)",77,386.0434782608696,970,532,1006,"0.2145","0.1557","0.2765","0.2868","0.3157","0.0065","0.0017","0.0017","0.3333","3508","2480",6,0,"0.5000","0.0203","0.7254","JUMET",79,1217.7391304347825,974,1298.8260869565215,1006,"0.5237","0.4910","0.2777","0.2868","0.0065","0.3419","0.0037","","0.6667","3508","2480",6,0,"","0.9812","0.7254"
79,"JUMET",1217.7391304347825,974,1298.8260869565215,1006,2,11,"0.5237","0.4910","0.2777","0.2868","0.0065","0.3419","0.0037","","0.6667","3508","2480",6,0,,,,,,"","0.9812","0.7254","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",69,"JUMET",1185.5,933,1266.75,961,"0.5108","0.4780","0.2660","0.2739","0.0590","0.3418","0.0020","0.0037","0.5714","3508","2480",14,0,"0.3500","0.8529","0.5389",,,,,,,,,,,,,,"",,,,,,,,,"JUMET",76,288.73913043478257,970,369.8260869565217,1006,"0.1491","0.1164","0.2765","0.2868","0.0065","0.0065","0.0017","0.0462","0.1667","3508","2480",6,0,"0.0357","0.5000","0.7254","(BELGIUM)",80,1315.0434782608695,974,1461,1006,"0.5891","0.5303","0.2777","0.2868","","0.0065","0.0037","0.0017","0.8333","3508","2480",6,0,"0.6842","","0.7254"
80,"(BELGIUM)",1315.0434782608695,974,1461,1006,2,11,"0.5891","0.5303","0.2777","0.2868","","0.0065","0.0037","0.0017","0.8333","3508","2480",6,0,,,,,,"0.6842","","0.7254","?XXXXXXX?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",71,"ALLEE",1315.5,933,1396.75,961,"0.5632","0.5304","0.2660","0.2739","0.0066","0.3943","0.0924","0.0037","0.7143","3508","2480",14,0,"0.9614","0.9837","0.5389","BELGIUM",84,1268.5882352941176,1012,1395,1044,"0.5625","0.5115","0.2885","0.2976","0.1694","0.0073","0.0017","","0.3750","3508","2480",8,0,"","0.0412","0.6643","JUMET",79,1217.7391304347825,974,1298.8260869565215,1006,"0.5237","0.4910","0.2777","0.2868","0.0065","0.3419","0.0037","","0.6667","3508","2480",6,0,"","0.9812","0.7254",,,,,,,,,,,"",,,,,,,,,,,
81,"CHARLEROI",161,1012,323.52941176470586,1044,2,12,"0.1305","0.0649","0.2885","0.2976","0.0073","","0.0245","0.0353","0.0000","3508","2480",8,0,,,,,,"0.4095","","0.6643","XXXXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",50,"Consignee",161,894,296.8181818181818,926,"0.1197","0.0649","0.2548","0.2640","0.0183","","0.0368","0.0245","0.0000","3508","2480",10,0,"0.6000","","0.6514","Contact",90,160,1168,261,1203,"0.1052","0.0645","0.3330","0.3429","0.0058","","0.0353","0.0239","0.0000","3508","2480",2,0,"0.5962","","0.9244",,,,,,,,,,,,"",,,,,,,,,,,"BELGIUM",82,341.5882352941176,1012,468,1044,"0.1887","0.1377","0.2885","0.2976","0.2500","0.0073","0.0017","0.1029","0.1250","3508","2480",8,0,"0.0163","0.0283","0.6643"
82,"BELGIUM",341.5882352941176,1012,468,1044,2,12,"0.1887","0.1377","0.2885","0.2976","0.2500","0.0073","0.0017","0.1029","0.1250","3508","2480",8,0,,,,,,"0.0163","0.0283","0.6643","XXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",77,"(BELGIUM)",386.0434782608696,970,532,1006,"0.2145","0.1557","0.2765","0.2868","0.3157","0.0065","0.0017","0.0017","0.3333","3508","2480",6,0,"0.5000","0.0203","0.7254","Payable",112,316.05882352941177,1405,426,1442,"0.1718","0.1274","0.4005","0.4111","0.1411","0.0063","0.1029","0.1018","0.3333","3508","2480",3,0,"0.5028","0.0429","0.8729","CHARLEROI",81,161,1012,323.52941176470586,1044,"0.1305","0.0649","0.2885","0.2976","0.0073","","0.0245","0.0353","0.0000","3508","2480",8,0,"0.4095","","0.6643","CHARLEROI",83,1088,1012,1250.5294117647059,1044,"0.5042","0.4387","0.2885","0.2976","0.0073","0.2500","0.0245","","0.2500","3508","2480",8,0,"","0.9717","0.6643"
83,"CHARLEROI",1088,1012,1250.5294117647059,1044,2,12,"0.5042","0.4387","0.2885","0.2976","0.0073","0.2500","0.0245","","0.2500","3508","2480",8,0,,,,,,"","0.9717","0.6643","XXXXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",53,"Buyer/Applicant",1088,894,1314.607142857143,926,"0.5301","0.4387","0.2548","0.2640","0.0183","0.2399","0.0254","0.0020","0.3000","3508","2480",10,0,"0.9271","0.9292","0.6514",,,,,,,,,,,,,,"",,,,,,,,,"BELGIUM",82,341.5882352941176,1012,468,1044,"0.1887","0.1377","0.2885","0.2976","0.2500","0.0073","0.0017","0.1029","0.1250","3508","2480",8,0,"0.0163","0.0283","0.6643","BELGIUM",84,1268.5882352941176,1012,1395,1044,"0.5625","0.5115","0.2885","0.2976","0.1694","0.0073","0.0017","","0.3750","3508","2480",8,0,"","0.0412","0.6643"
84,"BELGIUM",1268.5882352941176,1012,1395,1044,2,12,"0.5625","0.5115","0.2885","0.2976","0.1694","0.0073","0.0017","","0.3750","3508","2480",8,0,,,,,,"","0.0412","0.6643","XXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",80,"(BELGIUM)",1315.0434782608695,974,1461,1006,"0.5891","0.5303","0.2777","0.2868","","0.0065","0.0037","0.0017","0.8333","3508","2480",6,0,"0.6842","","0.7254",,,,,,,,,,,,,,"",,,,,,,,,"CHARLEROI",83,1088,1012,1250.5294117647059,1044,"0.5042","0.4387","0.2885","0.2976","0.0073","0.2500","0.0245","","0.2500","3508","2480",8,0,"","0.9717","0.6643","Buyer's",85,1815,1013,1908.8,1046,"0.7697","0.7319","0.2888","0.2982","0.0054","0.1694",,"","0.5000","3508","2480",8,0,,"0.9691","0.6643"
85,"Buyer's",1815,1013,1908.8,1046,2,12,"0.7697","0.7319","0.2888","0.2982","0.0054","0.1694",,"","0.5000","3508","2480",8,0,,,,,,,"0.9691","0.6643","Xxxxx?x","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"BELGIUM",84,1268.5882352941176,1012,1395,1044,"0.5625","0.5115","0.2885","0.2976","0.1694","0.0073","0.0017","","0.3750","3508","2480",8,0,"","0.0412","0.6643","Order",86,1922.2,1013,1989.2,1046,"0.8021","0.7751","0.2888","0.2982","0.0378","0.0054","0.0259","0.0687","0.6250","3508","2480",8,0,"0.2741","0.1250","0.6643"
86,"Order",1922.2,1013,1989.2,1046,2,12,"0.8021","0.7751","0.2888","0.2982","0.0378","0.0054","0.0259","0.0687","0.6250","3508","2480",8,0,,,,,,"0.2741","0.1250","0.6643","Xxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",57,"Invoice",1868.1818181818182,894,1963,922,"0.7915","0.7533","0.2548","0.2628","0.0382","0.6336",,"","0.7000","3508","2480",10,0,,"0.9431","0.6514","Unit",102,1952,1287,2007.111111111111,1321,"0.8093","0.7871","0.3669","0.3766","0.0056","0.0609","0.0687","","0.7692","3508","2480",13,0,"","0.9164","0.6117","Buyer's",85,1815,1013,1908.8,1046,"0.7697","0.7319","0.2888","0.2982","0.0054","0.1694",,"","0.5000","3508","2480",8,0,,"0.9691","0.6643","Date",89,2083,1013,2136.6,1046,"0.8615","0.8399","0.2888","0.2982","","0.7095","0.0259","","0.8750","3508","2480",8,0,"","","0.6643"
87,"No.",2002.6000000000001,1013,2042.8000000000002,1046,2,12,"0.8237","0.8075","0.2888","0.2982","0.0162","0.0054",,"0.0687","0.7500","3508","2480",8,0,,,,,,,"0.2500","0.6643","Xx?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"Rate",103,2020.888888888889,1287,2076,1321,"0.8371","0.8149","0.3669","0.3766","0.0577","0.0056",,"","0.8462","3508","2480",13,0,,"0.0879","0.6117","Order",86,1922.2,1013,1989.2,1046,"0.8021","0.7751","0.2888","0.2982","0.0378","0.0054","0.0259","0.0687","0.6250","3508","2480",8,0,"0.2741","0.1250","0.6643","Date",89,2083,1013,2136.6,1046,"0.8615","0.8399","0.2888","0.2982","","0.7095","0.0259","","0.8750","3508","2480",8,0,"","","0.6643"
89,"Date",2083,1013,2136.6,1046,2,12,"0.8615","0.8399","0.2888","0.2982","","0.7095","0.0259","","0.8750","3508","2480",8,0,,,,,,"","","0.6643","Xxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",60,"Date",2057.818181818182,894,2112,922,"0.8516","0.8298","0.2548","0.2628","","0.7101",,"0.0259","0.9000","3508","2480",10,0,,"","0.6514",,,,,,,,,,,,,,"",,,,,,,,,"CHARLEROI",81,161,1012,323.52941176470586,1044,"0.1305","0.0649","0.2885","0.2976","0.0073","","0.0245","0.0353","0.0000","3508","2480",8,0,"0.4095","","0.6643",,,,,,,,,,,"",,,,,,,,,,,
90,"Contact",160,1168,261,1203,2,13,"0.1052","0.0645","0.3330","0.3429","0.0058","","0.0353","0.0239","0.0000","3508","2480",2,0,,,,,,"0.5962","","0.9244","Xxxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",81,"CHARLEROI",161,1012,323.52941176470586,1044,"0.1305","0.0649","0.2885","0.2976","0.0073","","0.0245","0.0353","0.0000","3508","2480",8,0,"0.4095","","0.6643","Order",93,202.54545454545453,1287,273,1321,"0.1101","0.0817","0.3669","0.3766","0.7847","0.0057","0.0239","0.0239","0.0769","3508","2480",13,0,"0.5000","0.0072","0.6117",,,,,,,,,,,,"",,,,,,,,,,,"Person",91,275.42857142857144,1168,362,1203,"0.1460","0.1111","0.3330","0.3429","","0.0058","0.0353","0.0576","0.5000","3508","2480",2,0,"0.3804","","0.9244"
91,"Person",275.42857142857144,1168,362,1203,2,13,"0.1460","0.1111","0.3330","0.3429","","0.0058","0.0353","0.0576","0.5000","3508","2480",2,0,,,,,,"0.3804","","0.9244","Xxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",81,"CHARLEROI",161,1012,323.52941176470586,1044,"0.1305","0.0649","0.2885","0.2976","0.0073","","0.0245","0.0353","0.0000","3508","2480",8,0,"0.4095","","0.6643","Payable",112,316.05882352941177,1405,426,1442,"0.1718","0.1274","0.4005","0.4111","0.1411","0.0063","0.1029","0.1018","0.3333","3508","2480",3,0,"0.5028","0.0429","0.8729","Contact",90,160,1168,261,1203,"0.1052","0.0645","0.3330","0.3429","0.0058","","0.0353","0.0239","0.0000","3508","2480",2,0,"0.5962","","0.9244",,,,,,,,,,,"",,,,,,,,,,,
92,"Sales",118,1287,188.45454545454544,1321,2,14,"0.0760","0.0476","0.3669","0.3766","0.0057","",,"","0.0000","3508","2480",13,0,,,,,,,"","0.6117","Xxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,"Order",93,202.54545454545453,1287,273,1321,"0.1101","0.0817","0.3669","0.3766","0.7847","0.0057","0.0239","0.0239","0.0769","3508","2480",13,0,"0.5000","0.0072","0.6117"
93,"Order",202.54545454545453,1287,273,1321,2,14,"0.1101","0.0817","0.3669","0.3766","0.7847","0.0057","0.0239","0.0239","0.0769","3508","2480",13,0,,,,,,"0.5000","0.0072","0.6117","Xxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",90,"Contact",160,1168,261,1203,"0.1052","0.0645","0.3330","0.3429","0.0058","","0.0353","0.0239","0.0000","3508","2480",2,0,"0.5962","","0.9244","Commision",111,159,1405,300.3529411764706,1442,"0.1211","0.0641","0.4005","0.4111","0.0063","","0.0239","0.0114","0.0000","3508","2480",3,0,"0.6774","","0.8729","Sales",92,118,1287,188.45454545454544,1321,"0.0760","0.0476","0.3669","0.3766","0.0057","",,"","0.0000","3508","2480",13,0,,"","0.6117","Amount",104,2219,1286,2325,1321,"0.9375","0.8948","0.3666","0.3766","","0.0577",,"0.0009","0.9231","3508","2480",13,0,,"","0.6117"
94,"No.",401,1281,444.6666666666667,1324,2,14,"0.1793","0.1617","0.3652","0.3774","0.0059","0.0516","0.0676","0.0231","0.1538","3508","2480",13,0,,,,,,"0.7453","0.8979","0.6117","Xx?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",82,"BELGIUM",341.5882352941176,1012,468,1044,"0.1887","0.1377","0.2885","0.2976","0.2500","0.0073","0.0017","0.1029","0.1250","3508","2480",8,0,"0.0163","0.0283","0.6643","Payable",112,316.05882352941177,1405,426,1442,"0.1718","0.1274","0.4005","0.4111","0.1411","0.0063","0.1029","0.1018","0.3333","3508","2480",3,0,"0.5028","0.0429","0.8729","Order",93,202.54545454545453,1287,273,1321,"0.1101","0.0817","0.3669","0.3766","0.7847","0.0057","0.0239","0.0239","0.0769","3508","2480",13,0,"0.5000","0.0072","0.6117","&kind",95,459.22222222222223,1281,532,1324,"0.2145","0.1852","0.3652","0.3774","0.1367","0.1092","0.0784","","0.2308","3508","2480",13,0,"1.0073","0.4441","0.6117"
95,"&kind",459.22222222222223,1281,532,1324,2,14,"0.2145","0.1852","0.3652","0.3774","0.1367","0.1092","0.0784","","0.2308","3508","2480",13,0,,,,,,"1.0073","0.4441","0.6117","?xxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",77,"(BELGIUM)",386.0434782608696,970,532,1006,"0.2145","0.1557","0.2765","0.2868","0.3157","0.0065","0.0017","0.0017","0.3333","3508","2480",6,0,"0.5000","0.0203","0.7254","pkgs",107,444.14285714285717,1322,503,1371,"0.2028","0.1791","0.3769","0.3908","0.3867","0.0059","","0.1673","0.3333","3508","2480",6,0,"-0.0034","0.0151","0.8514","Sales",92,118,1287,188.45454545454544,1321,"0.0760","0.0476","0.3669","0.3766","0.0057","",,"","0.0000","3508","2480",13,0,,"","0.6117","Description",96,871,1286,1019.5,1324,"0.4111","0.3512","0.3666","0.3774","0.4837","0.1367",,"","0.3077","3508","2480",13,0,,"0.2203","0.6117"
